gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp6-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=18653 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1543 / 18750 positions
  played 100 games, 3048 / 18750 positions
  played 150 games, 4614 / 18750 positions
  played 200 games, 6140 / 18750 positions
  played 250 games, 7781 / 18750 positions
  played 300 games, 9317 / 18750 positions
  played 350 games, 10812 / 18750 positions
  played 400 games, 12308 / 18750 positions
  played 450 games, 13860 / 18750 positions
  played 500 games, 15448 / 18750 positions
  played 550 games, 16975 / 18750 positions
  played 600 games, 18584 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp6-1.jnnw
