gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp3-10.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=31481 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1568 / 18750 positions
  played 100 games, 3154 / 18750 positions
  played 150 games, 4723 / 18750 positions
  played 200 games, 6305 / 18750 positions
  played 250 games, 7769 / 18750 positions
  played 300 games, 9392 / 18750 positions
  played 350 games, 11103 / 18750 positions
  played 400 games, 12603 / 18750 positions
  played 450 games, 14081 / 18750 positions
  played 500 games, 15730 / 18750 positions
  played 550 games, 17274 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp3-10.jnnw
