gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp8-11.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=8399 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1580 / 18750 positions
  played 100 games, 3185 / 18750 positions
  played 150 games, 4784 / 18750 positions
  played 200 games, 6360 / 18750 positions
  played 250 games, 7868 / 18750 positions
  played 300 games, 9445 / 18750 positions
  played 350 games, 10911 / 18750 positions
  played 400 games, 12500 / 18750 positions
  played 450 games, 13990 / 18750 positions
  played 500 games, 15627 / 18750 positions
  played 550 games, 17091 / 18750 positions
  played 600 games, 18677 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp8-11.jnnw
