gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp4-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=17268 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1554 / 18750 positions
  played 100 games, 3019 / 18750 positions
  played 150 games, 4598 / 18750 positions
  played 200 games, 6139 / 18750 positions
  played 250 games, 7755 / 18750 positions
  played 300 games, 9352 / 18750 positions
  played 350 games, 10864 / 18750 positions
  played 400 games, 12441 / 18750 positions
  played 450 games, 13936 / 18750 positions
  played 500 games, 15483 / 18750 positions
  played 550 games, 16962 / 18750 positions
  played 600 games, 18482 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp4-1.jnnw
