gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp7-11.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=10695 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1683 / 18750 positions
  played 100 games, 3164 / 18750 positions
  played 150 games, 4787 / 18750 positions
  played 200 games, 6401 / 18750 positions
  played 250 games, 7924 / 18750 positions
  played 300 games, 9469 / 18750 positions
  played 350 games, 11041 / 18750 positions
  played 400 games, 12673 / 18750 positions
  played 450 games, 14356 / 18750 positions
  played 500 games, 15893 / 18750 positions
  played 550 games, 17399 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp7-11.jnnw
