gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp2-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=16148 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1601 / 18750 positions
  played 100 games, 3258 / 18750 positions
  played 150 games, 4776 / 18750 positions
  played 200 games, 6282 / 18750 positions
  played 250 games, 7822 / 18750 positions
  played 300 games, 9390 / 18750 positions
  played 350 games, 11031 / 18750 positions
  played 400 games, 12678 / 18750 positions
  played 450 games, 14410 / 18750 positions
  played 500 games, 16041 / 18750 positions
  played 550 games, 17553 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp2-3.jnnw
