gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp5-16.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=19127 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1528 / 18750 positions
  played 100 games, 3095 / 18750 positions
  played 150 games, 4647 / 18750 positions
  played 200 games, 6155 / 18750 positions
  played 250 games, 7752 / 18750 positions
  played 300 games, 9306 / 18750 positions
  played 350 games, 10931 / 18750 positions
  played 400 games, 12457 / 18750 positions
  played 450 games, 14019 / 18750 positions
  played 500 games, 15500 / 18750 positions
  played 550 games, 17076 / 18750 positions
  played 600 games, 18620 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp5-16.jnnw
