gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp4-16.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1861 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1586 / 18750 positions
  played 100 games, 3212 / 18750 positions
  played 150 games, 4765 / 18750 positions
  played 200 games, 6333 / 18750 positions
  played 250 games, 7806 / 18750 positions
  played 300 games, 9396 / 18750 positions
  played 350 games, 11082 / 18750 positions
  played 400 games, 12681 / 18750 positions
  played 450 games, 14191 / 18750 positions
  played 500 games, 15748 / 18750 positions
  played 550 games, 17318 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp4-16.jnnw
