gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp3-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=15249 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1578 / 18750 positions
  played 100 games, 3158 / 18750 positions
  played 150 games, 4779 / 18750 positions
  played 200 games, 6295 / 18750 positions
  played 250 games, 7897 / 18750 positions
  played 300 games, 9386 / 18750 positions
  played 350 games, 10959 / 18750 positions
  played 400 games, 12573 / 18750 positions
  played 450 games, 14179 / 18750 positions
  played 500 games, 15742 / 18750 positions
  played 550 games, 17299 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp3-4.jnnw
