gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp3-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=9578 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1621 / 18750 positions
  played 100 games, 3145 / 18750 positions
  played 150 games, 4793 / 18750 positions
  played 200 games, 6355 / 18750 positions
  played 250 games, 7807 / 18750 positions
  played 300 games, 9542 / 18750 positions
  played 350 games, 11056 / 18750 positions
  played 400 games, 12633 / 18750 positions
  played 450 games, 14225 / 18750 positions
  played 500 games, 15806 / 18750 positions
  played 550 games, 17307 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp3-6.jnnw
