gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp3-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1968 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1453 / 18750 positions
  played 100 games, 3000 / 18750 positions
  played 150 games, 4542 / 18750 positions
  played 200 games, 6037 / 18750 positions
  played 250 games, 7562 / 18750 positions
  played 300 games, 9103 / 18750 positions
  played 350 games, 10686 / 18750 positions
  played 400 games, 12337 / 18750 positions
  played 450 games, 13821 / 18750 positions
  played 500 games, 15351 / 18750 positions
  played 550 games, 17002 / 18750 positions
  played 600 games, 18611 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp3-8.jnnw
