gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp6-13.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=29022 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1574 / 18750 positions
  played 100 games, 3066 / 18750 positions
  played 150 games, 4692 / 18750 positions
  played 200 games, 6261 / 18750 positions
  played 250 games, 7914 / 18750 positions
  played 300 games, 9539 / 18750 positions
  played 350 games, 11068 / 18750 positions
  played 400 games, 12588 / 18750 positions
  played 450 games, 14118 / 18750 positions
  played 500 games, 15661 / 18750 positions
  played 550 games, 17122 / 18750 positions
  played 600 games, 18702 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp6-13.jnnw
