gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp2-13.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1351 nnue=/root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1565 / 18750 positions
  played 100 games, 3085 / 18750 positions
  played 150 games, 4757 / 18750 positions
  played 200 games, 6370 / 18750 positions
  played 250 games, 7884 / 18750 positions
  played 300 games, 9525 / 18750 positions
  played 350 games, 11141 / 18750 positions
  played 400 games, 12738 / 18750 positions
  played 450 games, 14252 / 18750 positions
  played 500 games, 15849 / 18750 positions
  played 550 games, 17524 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0234-rfe-prune24-v2/artefacts.src/sp2-13.jnnw
